data,pm10,so2,no2,o3,co,pm10_min,so2_min,no2_min,o3_min,co_min,pm10_max,so2_max,no2_max,o3_max,co_max
2021-03-31,10.977777777777778,8.493333333333334,10.473333333333331,12.332500000000001,,6.0,7.93,1.24,0.98,,28.59,9.0,23.1,32.35,
2021-04-01,12.576875,16.34952380952381,11.563333333333334,16.88047619047619,,6.0,8.16,1.48,0.98,,27.73,76.28,23.16,43.81,
2021-04-02,11.937083333333334,9.70125,5.005,18.820833333333336,,6.0,8.51,0.47,0.98,,23.8,22.04,22.89,34.26,
2021-04-03,10.761249999999999,10.245,3.7583333333333333,26.378749999999997,,6.0,8.5,0.47,10.9,,37.83,25.74,14.28,48.88,
2021-04-04,11.002083333333333,8.73625,3.6020833333333333,18.24625,,6.0,8.4,0.47,0.98,,21.94,9.11,10.04,40.94,
2021-04-05,9.195,8.814166666666667,6.262083333333334,19.49416666666667,,6.0,8.4,1.77,0.98,,26.13,9.18,11.06,48.32,
2021-04-06,12.829500000000001,10.845833333333333,10.040416666666667,22.467916666666667,,6.0,8.36,3.65,0.98,,29.73,23.93,26.34,61.88,
2021-04-07,10.708181818181817,9.105416666666667,6.633333333333333,18.61583333333333,,6.0,8.66,1.99,0.98,,22.83,9.47,17.29,44.13,
2021-04-08,18.47375,9.106250000000001,10.468333333333334,19.474999999999998,,6.0,8.65,3.14,0.98,,48.42,10.05,22.5,49.6,
2021-04-09,20.395909090909093,15.690833333333332,16.427083333333332,21.335416666666664,,6.0,8.57,6.48,0.98,,51.06,65.52,40.15,57.09,
2021-04-10,21.297,15.86625,17.6425,26.582916666666666,,6.0,8.93,7.07,0.98,,66.56,56.14,33.27,59.66,
2021-04-11,17.888666666666666,17.40375,10.165416666666665,30.997500000000002,,6.0,9.18,0.47,2.92,,51.28,70.78,23.87,60.89,
2021-04-12,9.697058823529412,9.579166666666666,7.786666666666666,20.004583333333333,,6.0,9.09,1.33,2.26,,30.99,10.44,21.76,38.3,
2021-04-13,15.697916666666666,9.00125,10.340000000000002,16.796249999999997,,6.0,8.62,2.13,0.98,,30.17,9.93,29.61,40.07,
2021-04-14,12.905833333333332,9.448333333333332,8.874166666666667,20.8625,,6.0,8.63,2.23,0.98,,33.55,11.04,15.7,45.67,
2021-04-15,18.7925,12.555833333333334,14.080833333333333,20.804166666666664,,6.0,8.72,3.06,0.98,,46.99,43.17,38.03,63.89,
2021-04-16,32.88666666666666,14.95125,17.471666666666664,30.13875,,6.0,9.66,5.19,0.98,,56.81,50.37,34.58,70.65,
2021-04-17,44.99,9.399545454545454,8.766818181818183,22.453181818181818,,17.69,8.93,1.52,0.98,,100.0,10.01,17.15,43.7,
2021-04-18,9.345,8.9225,4.30125,18.12333333333333,,6.0,8.78,0.47,0.98,,22.39,9.18,10.16,34.07,
2021-04-19,11.511249999999999,9.117083333333333,7.821666666666666,17.262916666666666,,6.0,8.83,1.89,0.98,,26.94,10.09,19.29,39.16,
2021-04-20,13.459583333333333,9.116666666666667,5.239166666666666,22.07409090909091,,6.0,8.83,0.94,7.7,,29.96,12.13,14.03,32.74,
2021-04-21,12.206666666666665,9.082916666666668,2.7687500000000003,24.241249999999997,,6.0,8.86,0.47,4.63,,25.65,9.76,8.28,35.99,
2021-04-22,15.179583333333333,9.024583333333334,5.991666666666667,24.642083333333332,,6.0,8.8,1.12,0.98,,26.13,9.72,20.8,41.25,
2021-04-23,12.757916666666667,9.245833333333332,8.380416666666667,18.019166666666667,,6.0,8.92,2.12,0.98,,35.57,9.94,19.75,39.72,
2021-04-24,17.6525,13.860833333333334,13.837916666666667,30.13083333333333,,6.0,9.06,4.05,0.98,,35.39,51.03,60.42,76.87,
2021-04-25,7.543888888888889,10.101363636363637,6.097727272727273,17.661818181818184,,6.0,9.13,0.47,2.13,,27.16,18.23,15.63,31.37,
2021-04-26,8.23625,21.651666666666667,12.975,16.746666666666666,,6.0,9.17,1.6,0.98,,23.12,107.1,28.89,45.76,
2021-04-27,10.655000000000001,9.463333333333333,14.444166666666668,14.799166666666665,,6.0,8.94,1.82,0.98,,32.23,11.04,40.38,44.2,
2021-04-28,16.900000000000002,11.296666666666667,17.159583333333334,14.211666666666666,,6.0,9.28,3.83,0.98,,34.54,26.26,32.12,52.46,
2021-04-29,14.24,9.457916666666666,11.12,18.762083333333333,,6.0,9.13,4.15,0.98,,28.33,10.14,25.34,48.52,
2021-04-30,13.71875,14.110416666666666,15.369583333333333,22.45,,6.0,9.59,4.72,0.98,,28.36,52.2,45.82,59.53,
2021-05-01,18.025833333333335,9.660416666666668,12.122083333333334,19.818749999999998,,6.0,9.31,5.55,0.98,,43.61,10.08,25.69,56.68,
2021-05-02,22.479583333333334,12.836250000000001,11.475833333333334,26.090833333333332,,6.0,9.22,6.22,0.98,,37.56,26.49,22.15,67.24,
2021-05-03,24.535,14.311666666666667,20.506666666666668,24.094090909090905,,6.0,9.37,9.87,0.98,,52.38,36.09,34.59,64.61,
2021-05-04,23.207083333333333,12.457083333333335,17.585416666666667,20.243333333333336,,6.0,9.36,2.78,0.98,,38.18,48.66,36.5,43.55,
2021-05-05,7.166363636363636,9.545454545454545,11.814090909090908,15.536363636363637,,6.0,9.43,0.47,0.98,,23.25,9.91,21.38,31.13,
2021-05-06,7.540833333333334,10.489166666666668,11.634166666666667,17.903333333333332,,6.0,9.39,0.47,4.07,,16.36,21.81,28.83,30.0,
2021-05-07,15.217916666666667,16.2525,14.650833333333333,13.157083333333333,,6.0,9.56,4.27,0.98,,46.63,81.53,36.84,47.27,
2021-05-08,15.983333333333333,10.531249999999998,11.174166666666666,21.86916666666667,,6.0,9.37,5.94,0.98,,33.18,20.1,30.39,58.09,
2021-05-09,12.16125,13.26,9.749166666666667,19.391666666666666,,6.0,9.59,2.83,0.98,,29.46,38.96,30.88,54.04,
2021-05-10,15.091666666666667,28.512083333333333,15.906666666666666,15.229583333333332,,6.0,9.64,2.97,0.98,,37.39,167.6,41.48,43.01,
2021-05-11,7.8125,9.866666666666667,8.215,22.594583333333333,,6.0,9.56,0.47,0.98,,19.48,10.45,24.21,39.29,
2021-05-12,17.1025,12.738333333333335,15.515,13.407083333333333,,6.0,9.8,4.61,0.98,,36.79,37.53,39.11,46.91,
2021-05-13,22.63625,35.49041666666667,22.888333333333332,15.126666666666667,,6.0,9.86,9.62,0.98,,34.37,174.1,48.31,56.5,
2021-05-14,25.358571428571427,12.8075,23.48125,13.362499999999997,,6.0,9.67,6.84,0.98,,56.25,26.26,64.41,55.23,
2021-05-15,33.465,36.043749999999996,21.267500000000002,17.51125,,16.61,10.78,10.33,0.98,,48.64,273.2,54.07,71.94,
2021-05-16,26.108333333333334,35.50333333333333,16.24166666666667,11.686666666666667,,6.0,11.45,6.31,0.98,,50.89,196.1,32.66,46.76,
2021-05-17,17.369583333333335,16.179583333333333,14.185416666666667,21.212083333333336,,6.0,11.71,3.48,0.98,,33.53,40.36,27.79,47.0,
2021-05-18,18.50708333333333,11.966666666666669,18.3875,18.22583333333333,,6.0,11.22,4.23,0.98,,40.48,12.73,34.34,52.53,
2021-05-19,23.294166666666666,15.59375,23.99208333333333,17.795416666666668,,6.0,10.89,6.33,0.98,,51.92,33.24,95.75,73.52,
2021-05-20,25.53333333333333,12.288749999999999,21.010416666666668,6.346666666666667,,6.0,11.09,7.34,0.98,,42.54,14.38,39.59,34.83,
2021-05-21,13.594999999999999,17.438333333333333,15.459583333333335,12.306666666666667,,6.0,11.0,1.85,0.98,,33.62,62.42,34.22,40.31,
2021-05-22,10.357916666666666,14.84375,8.825833333333332,21.377916666666664,,6.0,10.6,0.47,0.98,,28.65,44.46,25.69,40.15,
2021-05-23,12.53125,212.0945833333333,13.739166666666668,21.472916666666663,,6.0,20.29,3.32,6.19,,26.79,561.1,29.79,31.49,
2021-05-24,7.585833333333333,23.544583333333335,10.634583333333333,24.637083333333333,,6.0,12.16,2.19,2.37,,20.36,102.0,39.32,38.75,
2021-05-25,17.025833333333335,78.47125,18.82166666666667,17.39125,,6.0,13.08,7.03,0.98,,45.42,484.1,43.45,44.78,
2021-05-26,23.605416666666667,17.29625,23.019583333333333,15.40625,,6.0,11.54,11.37,0.98,,48.0,42.87,46.82,77.15,
2021-05-27,33.19041666666667,19.45125,25.294166666666666,14.77875,,6.0,11.42,10.6,0.98,,75.38,116.9,46.7,50.67,
2021-05-28,26.247083333333336,12.520833333333334,17.920833333333334,8.21125,,6.0,11.43,2.19,0.98,,56.44,13.91,33.4,41.79,
2021-05-29,8.168750000000001,13.851666666666667,10.667083333333332,20.064166666666665,,6.0,10.75,3.14,0.98,,32.49,47.72,26.37,39.27,
2021-05-30,13.167083333333332,11.784999999999998,9.115416666666667,17.848333333333333,,6.0,10.71,0.47,0.98,,35.85,16.28,24.64,57.84,
2021-05-31,21.175416666666667,17.287499999999998,17.355416666666667,10.635,,6.0,10.8,7.39,0.98,,64.46,82.44,33.93,55.06,
2021-06-01,31.983749999999997,18.840833333333336,25.90625,11.142499999999998,,6.0,11.04,7.75,0.98,,65.62,103.7,57.61,47.35,
2021-06-02,26.207894736842103,26.33125,20.813750000000002,11.506250000000001,,6.0,12.05,7.17,0.98,,42.83,243.6,44.92,37.78,
2021-06-03,19.877916666666668,22.45958333333333,17.349166666666665,13.726249999999999,,6.0,11.64,5.52,0.98,,51.22,105.9,39.78,43.0,
2021-06-04,28.412499999999998,12.237916666666669,21.072916666666668,10.598749999999999,,13.0,11.1,3.73,0.98,,56.12,13.51,50.28,44.49,
2021-06-05,21.379166666666666,19.650416666666665,12.700833333333334,30.49875,,6.0,11.04,3.26,0.98,,48.72,162.5,33.42,61.48,
2021-06-06,12.7975,11.239166666666668,4.647916666666666,23.52,,6.0,10.78,1.13,9.18,,35.41,11.95,8.69,34.57,
2021-06-07,7.1433333333333335,10.88125,4.46125,27.544166666666666,,6.0,10.72,0.47,5.6,,15.63,11.27,20.42,42.95,
2021-06-08,6.697500000000001,11.034166666666666,11.488750000000001,16.400416666666665,,6.0,10.68,0.47,0.98,,16.56,11.95,25.37,31.07,
2021-06-09,6.0,10.700000000000001,8.677083333333334,23.461249999999996,,6.0,10.41,0.47,4.53,,6.0,11.02,22.9,43.87,
2021-06-10,9.355416666666667,11.380416666666667,19.40625,2.36375,,6.0,10.51,5.58,0.98,,25.67,13.23,37.69,15.72,
2021-06-11,7.959583333333334,11.245,12.99708333333333,13.550416666666669,,6.0,10.57,3.92,0.98,,18.28,12.8,29.33,38.73,
2021-06-12,12.675833333333335,22.782916666666665,15.749166666666667,15.909166666666666,,6.0,11.0,3.84,0.98,,51.22,100.7,29.89,37.96,
2021-06-13,25.431250000000002,18.25375,15.414583333333335,17.17125,,6.0,10.35,4.63,0.98,,62.18,71.32,27.56,68.77,
2021-06-14,22.257916666666663,15.312916666666668,19.77782608695652,10.733333333333333,,6.0,10.25,2.7,0.98,,50.04,38.89,52.43,51.56,
2021-06-15,26.39625,11.52125,17.13083333333333,11.200416666666667,,6.0,10.81,2.18,0.98,,55.95,12.66,64.39,32.74,
2021-06-16,9.989999999999998,11.189583333333333,11.923749999999998,24.367500000000003,,6.0,10.6,0.47,0.98,,44.98,12.05,32.51,43.26,
2021-06-17,16.654545454545453,11.517499999999998,18.010833333333334,14.023749999999998,,6.0,10.55,1.24,0.98,,45.5,12.68,31.42,34.19,
2021-06-18,14.481818181818182,12.232500000000002,14.171666666666667,11.884583333333333,,6.0,11.43,5.46,0.98,,31.92,13.46,37.05,35.94,
2021-06-19,14.618749999999999,12.030000000000001,16.373749999999998,6.75875,,6.0,11.55,2.66,0.98,,26.35,12.51,36.31,21.03,
2021-06-20,12.166666666666666,11.78375,7.680833333333332,6.900000000000001,,6.0,11.21,2.6,0.98,,30.52,12.53,18.22,20.34,
2021-06-21,7.198333333333333,11.5025,8.208333333333334,14.500416666666666,,6.0,10.97,2.69,0.98,,19.89,12.45,14.49,30.26,
2021-06-22,7.517500000000001,11.202083333333334,8.012083333333335,20.631249999999998,,6.0,10.8,1.7,7.07,,17.22,12.73,24.64,38.53,
2021-06-23,7.394583333333333,11.783750000000003,9.759583333333333,16.113333333333333,,6.0,10.83,1.14,0.98,,26.33,12.65,21.68,32.94,
2021-06-24,9.405833333333334,15.072916666666666,13.4525,9.572083333333333,,6.0,11.36,4.09,0.98,,21.66,44.3,25.28,23.75,
2021-06-25,10.53625,14.518749999999999,13.289166666666667,18.50875,,6.0,12.58,0.47,0.98,,33.42,26.54,40.45,46.48,
2021-06-26,7.405833333333334,12.009166666666665,9.784166666666666,13.907083333333333,,6.0,11.4,4.3,4.72,,16.12,12.55,16.66,24.07,
2021-06-27,33.806,12.005,4.209166666666667,21.3,,6.0,11.27,0.47,14.72,,100.0,13.1,10.09,28.57,
2021-06-28,6.0,59.59666666666667,10.419166666666667,23.359583333333333,,6.0,11.33,0.47,3.08,,6.0,287.6,27.78,39.97,
2021-06-29,9.142105263157896,111.08541666666667,12.281666666666666,20.709999999999997,,6.0,13.85,4.0,12.39,,22.59,668.5,21.6,28.1,
2021-06-30,9.666818181818183,35.109166666666674,12.93125,16.172916666666666,,6.0,12.82,0.47,0.98,,35.92,164.6,25.71,31.03,
2021-07-01,9.234210526315788,14.074583333333331,19.665416666666665,8.167083333333332,,6.0,12.54,3.79,0.98,,28.81,17.33,50.09,36.2,
2021-07-02,16.705,19.632916666666663,19.79217391304348,10.990416666666667,,6.0,11.65,4.12,0.98,,59.36,103.0,45.12,45.81,
2021-07-03,28.346315789473685,14.58875,22.830833333333334,15.822083333333332,,6.0,12.58,9.12,0.98,,56.18,35.24,51.04,57.54,
2021-07-04,27.382083333333338,12.598333333333334,16.593333333333334,12.043333333333335,,6.0,11.56,6.33,0.98,,44.97,13.16,36.76,44.21,
2021-07-05,34.60823529411764,14.893333333333333,30.969166666666666,12.386249999999999,,6.0,11.42,10.18,0.98,,66.78,29.26,90.46,42.33,
2021-07-06,31.408749999999998,15.397499999999999,24.66625,13.366249999999999,,6.0,12.17,9.24,0.98,,48.99,25.29,44.82,43.96,
2021-07-07,37.15375,37.98583333333333,23.52565217391304,8.542857142857141,,6.0,12.24,7.64,0.98,,70.39,299.2,45.6,34.47,
2021-07-08,46.956250000000004,18.043333333333333,30.942916666666665,14.873333333333333,,16.58,13.17,10.4,0.98,,87.94,54.61,69.12,56.41,
2021-07-09,32.23625,37.23625,28.790000000000003,18.243750000000002,,6.0,12.75,7.57,0.98,,75.07,176.8,87.63,89.77,
2021-07-10,36.22625,40.63333333333333,22.715833333333336,17.52541666666667,,6.0,13.31,7.03,0.98,,87.5,192.1,50.58,59.69,
2021-07-11,39.967083333333335,13.4325,12.11875,25.87708333333333,,13.6,12.97,4.68,0.98,,72.0,15.6,35.55,54.28,
2021-07-12,31.9475,14.340833333333334,20.375,15.257916666666667,,6.0,12.6,4.02,0.98,,81.51,17.52,37.54,49.24,
2021-07-13,49.057,14.765,31.68541666666667,9.92,,22.01,13.22,7.19,0.98,,86.09,26.15,68.48,40.74,
2021-07-14,45.208181818181814,13.420416666666668,21.764166666666668,21.081666666666667,,6.0,13.04,6.08,0.98,,91.72,13.92,33.89,57.15,
2021-07-15,24.897916666666664,13.27125,20.038750000000004,18.551666666666666,,6.0,12.38,6.2,2.6,,61.09,14.12,35.49,40.73,
2021-07-16,12.293333333333335,12.702916666666667,12.403333333333334,28.869583333333335,,6.0,12.17,1.72,0.98,,33.81,13.9,24.3,50.16,
2021-07-17,15.804583333333332,17.955833333333334,13.875,18.743333333333336,,6.0,12.13,6.33,0.98,,35.59,61.73,26.33,44.35,
2021-07-18,15.345416666666667,14.84125,5.477499999999999,37.137499999999996,,6.0,12.03,1.29,16.88,,28.79,29.71,21.07,48.71,
2021-07-19,14.24875,15.8075,12.075000000000001,31.375416666666666,,6.0,12.22,0.47,7.79,,37.03,47.1,33.92,44.38,
2021-07-20,28.980416666666667,19.633750000000003,21.803913043478257,12.922173913043478,,6.0,13.56,10.67,0.98,,73.22,79.22,39.76,47.17,
2021-07-21,48.209583333333335,16.894166666666667,23.398260869565217,19.998181818181816,,6.0,12.81,11.96,0.98,,78.12,45.6,45.82,87.71,
2021-07-22,50.75666666666666,16.427083333333332,31.986250000000002,29.145416666666666,,25.57,12.4,11.3,7.67,,100.0,52.96,67.2,89.35,
2021-07-23,65.21900000000001,30.036666666666665,48.39958333333333,51.12625,,42.85,12.57,8.56,7.45,,97.69,106.5,104.7,200.7,
2021-07-24,63.2495,15.107500000000002,37.807500000000005,46.49375,,37.65,12.74,12.8,7.57,,92.81,29.5,100.5,164.5,
2021-07-25,54.56421052631579,13.491666666666667,24.41,34.79208333333333,,6.0,12.73,11.16,7.8,,97.72,18.58,59.47,92.56,
2021-07-26,46.90958333333333,13.338333333333333,31.40625,14.639166666666666,,15.67,12.56,14.79,7.55,,89.78,14.27,49.59,33.44,
2021-07-27,8.957916666666666,12.887083333333335,9.509583333333333,45.3975,,6.0,11.96,1.2,18.03,,24.49,20.33,23.35,56.9,
2021-07-28,13.512500000000001,29.691249999999997,14.38,42.5625,,6.0,12.51,5.73,16.17,,27.05,168.8,34.8,61.86,
2021-07-29,9.745,18.912916666666668,15.36,43.76416666666666,,6.0,12.98,3.18,15.27,,27.31,46.52,36.06,67.14,
2021-07-30,25.799166666666668,20.315833333333334,26.924999999999997,33.71875,,6.0,12.6,14.67,6.89,,53.84,80.52,66.75,74.1,
2021-07-31,28.942083333333333,13.532916666666665,20.385,30.077916666666663,,6.0,12.15,6.8,6.88,,69.2,19.19,46.71,76.77,
2021-08-01,38.999583333333334,15.250416666666666,17.307083333333335,35.502916666666664,,21.15,12.07,8.38,6.96,,67.44,28.98,36.21,101.7,
2021-08-02,24.044583333333332,13.808333333333332,15.344999999999999,35.22208333333333,,6.0,12.26,3.58,15.25,,62.65,27.33,27.97,60.52,
2021-08-03,26.47791666666667,13.202083333333333,16.633333333333333,38.63791666666667,,6.0,12.06,4.89,7.31,,42.46,17.89,38.28,77.44,
2021-08-04,6.74625,12.331250000000002,8.964583333333334,41.94375,,6.0,11.84,1.28,30.65,,16.91,12.99,22.12,50.7,
2021-08-05,9.93625,12.647916666666665,9.217916666666667,41.520833333333336,,6.0,12.04,2.47,16.83,,32.21,13.21,20.16,64.79,
2021-08-06,27.86041666666667,13.251666666666667,21.840416666666666,22.630416666666665,,6.0,12.5,10.19,7.33,,88.26,14.14,45.81,69.39,
2021-08-07,38.275416666666665,13.759166666666667,22.032083333333333,30.35875,,6.0,12.97,8.97,7.17,,88.13,17.76,48.2,86.18,
2021-08-08,51.081250000000004,16.375416666666666,17.014166666666664,34.19583333333333,,16.67,12.85,7.74,7.17,,96.26,46.25,34.73,100.8,
2021-08-09,45.781666666666666,15.674166666666665,23.081304347826087,22.02208333333333,,21.83,13.1,12.71,7.12,,76.9,42.22,41.34,73.4,
2021-08-10,12.66125,12.580833333333336,17.28125,26.713333333333335,,6.0,12.08,3.2,7.19,,37.38,13.28,29.57,40.2,
2021-08-11,9.46375,12.499166666666667,10.581666666666665,43.963750000000005,,6.0,11.93,1.02,11.27,,30.87,13.67,30.12,61.94,
2021-08-12,18.243750000000002,13.28625,12.997916666666669,33.44,,6.0,12.02,3.95,7.42,,35.15,19.85,27.99,65.18,
2021-08-13,11.152916666666668,12.709166666666667,8.799583333333333,44.73041666666666,,6.0,12.45,3.17,10.96,,26.7,13.23,21.76,68.46,
2021-08-14,12.369166666666667,14.264583333333334,10.3475,44.45083333333333,,6.0,12.42,2.36,12.73,,42.17,22.13,24.99,71.89,
2021-08-15,17.034166666666668,14.09375,10.280416666666666,33.612500000000004,,6.0,12.58,4.59,7.62,,27.13,22.02,21.82,72.03,
2021-08-16,16.529583333333335,14.860833333333332,13.38,37.82208333333333,,6.0,12.49,1.41,23.58,,42.92,27.52,27.2,55.3,
2021-08-17,42.237500000000004,25.68875,27.78458333333333,34.33208333333334,,18.0,13.43,5.61,7.37,,95.73,101.2,59.77,83.9,
2021-08-18,26.189999999999998,13.290833333333333,15.905833333333334,37.30875,,6.0,12.67,7.41,6.97,,71.11,14.65,36.0,81.65,
2021-08-19,33.47217391304348,14.322083333333333,28.28,46.61625,,15.32,13.0,8.21,7.04,,100.0,18.46,75.22,116.2,
2021-08-20,39.17208333333334,13.7325,15.54125,60.60583333333333,,6.0,13.23,5.19,9.94,,79.89,14.85,50.18,100.9,
2021-08-21,12.654583333333335,13.262916666666667,9.293333333333333,40.4425,,6.0,12.75,1.76,8.26,,30.31,13.79,19.79,56.49,
2021-08-22,32.22875,40.365,21.415833333333335,39.94541666666667,,6.0,12.67,7.12,7.0,,82.61,276.7,57.9,101.0,
2021-08-23,30.09125,13.10375,6.5058333333333325,55.9975,,6.0,12.61,2.25,23.44,,80.03,13.56,24.9,71.87,
2021-08-24,17.771666666666665,13.539583333333333,14.11125,39.38375,,6.0,12.56,0.47,7.52,,33.7,18.44,35.49,63.28,
2021-08-25,15.770000000000001,13.835416666666667,20.596666666666668,37.67208333333333,,6.0,12.91,7.66,8.54,,34.94,17.74,34.47,65.18,
2021-08-26,8.46125,12.96583333333333,12.11,50.61833333333334,,6.0,12.68,2.84,21.23,,24.84,13.37,23.58,70.0,
2021-08-27,12.140833333333333,18.368333333333336,14.86125,39.127916666666664,,6.0,12.68,7.3,8.77,,28.07,66.73,28.4,90.49,
2021-08-28,16.127916666666668,15.137916666666664,9.39,47.13333333333333,,6.0,12.76,4.03,17.45,,35.83,26.91,14.3,79.54,
2021-08-29,20.50208333333333,13.980416666666665,9.648333333333333,51.47208333333333,,6.0,13.43,3.69,19.35,,43.88,14.81,19.68,78.62,
2021-08-30,22.44333333333333,13.629166666666668,13.755416666666667,38.95875,,6.0,12.74,7.34,10.99,,43.27,14.87,27.58,77.89,
2021-08-31,24.664285714285715,17.968333333333334,17.44875,51.10958333333334,,6.0,13.69,1.41,12.8,,65.63,49.28,28.16,83.68,
2021-09-01,30.63083333333333,19.120416666666667,22.160416666666663,43.7925,,6.0,12.94,10.56,13.25,,99.99,62.07,44.46,95.16,
2021-09-02,52.50333333333333,24.03,23.851666666666663,44.70416666666667,,6.0,13.77,12.78,17.17,,99.63,124.6,47.41,97.75,
2021-09-03,25.46625,14.893333333333333,14.399166666666668,51.99416666666667,,6.0,13.67,5.47,25.09,,56.68,18.98,29.59,77.81,
2021-09-04,10.536666666666667,13.765,5.53125,63.68416666666667,,6.0,13.66,2.73,50.21,,33.0,13.93,10.64,78.32,
2021-09-05,7.199583333333333,17.292083333333334,8.924583333333333,49.384166666666665,,6.0,13.72,4.07,35.88,,19.2,44.51,19.62,74.02,
2021-09-06,9.757083333333332,13.877083333333333,7.601666666666667,56.052083333333336,,6.0,13.68,3.32,18.22,,22.1,14.19,19.49,85.26,
2021-09-07,8.708333333333334,13.802083333333334,5.670416666666668,55.07750000000001,,6.0,13.69,1.33,47.34,,24.45,13.98,10.41,62.36,
2021-09-08,11.959166666666667,14.070833333333335,16.473333333333333,36.38,,6.0,13.7,0.47,15.32,,35.78,14.81,32.7,62.71,
2021-09-09,10.044583333333334,57.480833333333344,12.02125,46.86916666666667,,6.0,14.01,0.47,25.99,,25.47,188.1,28.4,64.8,
2021-09-10,12.185416666666667,54.675000000000004,15.302916666666667,44.27791666666667,,6.0,14.62,3.55,25.87,,33.18,284.1,32.18,58.16,
2021-09-11,9.394583333333333,16.491249999999997,9.510833333333332,56.09083333333333,,6.0,13.39,5.56,34.51,,33.01,40.68,19.9,101.6,
2021-09-12,9.372307692307693,13.768333333333336,8.4025,48.020833333333336,,6.0,13.05,4.48,10.57,,21.7,14.68,19.3,95.14,
2021-09-13,,14.145833333333334,13.235416666666666,39.017916666666665,,,13.48,8.14,12.76,,,14.79,22.45,64.5,
2021-09-14,,25.78916666666667,15.932916666666666,47.77666666666667,,,14.22,2.76,27.37,,,151.1,32.94,73.88,
2021-09-15,,18.848333333333333,9.17,60.872083333333336,,,13.75,0.47,22.4,,,85.16,23.62,109.2,
2021-09-16,,14.262500000000001,10.430416666666666,46.576666666666675,,,13.46,2.94,9.85,,,14.92,24.4,77.81,
2021-09-17,,15.973333333333334,18.645416666666666,26.472916666666666,,,13.45,5.05,13.93,,,21.86,33.41,43.32,
2021-09-18,,14.811666666666667,11.262499999999998,44.4775,,,14.29,4.41,9.94,,,16.96,17.79,106.8,
2021-09-19,,14.668333333333331,4.744166666666667,62.85125,,,14.4,0.47,46.07,,,14.94,10.66,80.64,
2021-09-20,,14.445,7.849999999999999,47.73583333333334,,,14.1,2.0,12.32,,,14.84,16.28,80.33,
2021-09-21,,14.370416666666666,4.039583333333334,63.84041666666667,,,13.71,0.47,40.66,,,14.85,10.3,82.97,
2021-09-22,,14.284999999999998,6.515000000000001,51.85375,,,13.65,2.66,14.97,,,15.22,17.25,76.75,
2021-09-23,,14.664583333333333,14.579999999999998,41.47333333333333,,,13.6,1.94,12.85,,,16.4,39.41,68.2,
2021-09-24,,14.7125,13.883750000000001,41.2125,,,14.09,4.89,16.41,,,15.63,21.19,74.66,
2021-09-25,,18.701666666666668,10.059999999999999,50.71291666666667,,,13.65,5.24,8.01,,,64.91,24.7,129.2,
2021-09-26,,17.565416666666668,8.547500000000001,53.83166666666667,,,14.1,3.15,14.55,,,28.05,21.26,113.0,
2021-09-27,,22.358333333333334,11.534166666666666,65.59166666666667,,,14.89,1.51,24.76,,,74.08,26.07,119.8,
2021-09-28,,15.142499999999998,13.224166666666667,49.971666666666664,,,14.44,1.34,23.82,,,15.71,30.77,71.14,
2021-09-29,,14.887499999999998,8.35375,49.695833333333326,,,14.4,2.46,17.77,,,15.28,20.96,68.93,
2021-09-30,,14.735833333333332,6.412916666666668,58.589999999999996,,,14.11,0.47,33.46,,,15.3,17.24,74.22,
2021-10-01,,16.66125,12.175416666666665,41.01458333333333,,,14.5,2.52,12.42,,,28.07,23.69,68.11,
2021-10-02,,15.227083333333335,5.339166666666666,72.48208333333334,,,14.4,1.38,51.08,,,16.67,8.48,109.6,
2021-10-03,,15.594583333333333,5.310416666666666,55.42958333333333,,,15.06,2.8,30.16,,,18.18,16.08,77.03,
2021-10-04,,14.894166666666665,6.536666666666666,57.267083333333325,,,14.37,0.47,46.26,,,15.41,15.27,75.72,
2021-10-05,,14.854999999999999,7.705000000000001,55.36875,,,14.24,4.0,12.35,,,15.63,18.85,107.3,
2021-10-06,,25.241666666666664,13.563333333333333,48.03208333333333,,,14.28,3.75,13.39,,,138.6,30.58,73.55,
2021-10-07,,14.886249999999999,5.272083333333334,60.094166666666666,,,14.29,0.47,36.71,,,15.43,13.52,78.68,
2021-10-08,,15.3025,7.67125,47.07,,,14.49,3.56,10.37,,,16.49,14.79,75.36,
2021-10-09,,15.666666666666666,4.239166666666667,51.69916666666666,,,15.22,1.92,33.3,,,17.12,6.54,70.31,
2021-10-10,,15.760833333333332,3.12875,57.23041666666666,,,15.17,1.42,45.44,,,16.88,5.42,71.04,
2021-10-11,,15.560833333333333,8.682083333333333,41.29291666666666,,,15.22,3.5,22.04,,,15.93,15.21,61.18,
2021-10-12,,16.355,9.893749999999999,50.47416666666666,,,15.09,2.52,11.02,,,20.23,27.97,110.4,
2021-10-13,,15.808750000000002,11.4225,40.83708333333333,,,15.22,4.53,7.96,,,17.73,20.45,89.72,
2021-10-14,,18.99291666666667,11.183913043478261,56.964166666666664,,,15.21,2.81,10.62,,,37.2,24.93,110.5,
2021-10-15,,15.677916666666667,9.321666666666667,43.44333333333333,,,15.36,3.17,17.25,,,16.29,22.07,64.53,
2021-10-16,,15.367916666666666,4.42875,49.11375,,,15.04,1.47,34.4,,,15.55,9.16,66.4,
2021-10-17,,15.900416666666667,3.570833333333333,52.002916666666664,,,15.26,1.2,33.38,,,16.57,9.33,66.27,
2021-10-18,,16.026666666666667,7.10875,39.6725,,,15.18,2.61,8.45,,,16.44,13.58,71.58,
