,data,precipitacao,pressao_atm,radiacao,temperatura_ar,temperatura_orvalho,umidade_rel,vento_direcao,vento_rajada_max,vento_velocidade,temperatura_min,temperatura_max,pm10,so2,no2,o3,co,pm10_min,so2_min,no2_min,o3_min,co_min,pm10_max,so2_max,no2_max,o3_max,co_max,internacoes
774,2022-10-18,0.0,1014.9416666666666,702.3714285714286,19.2,16.224999999999998,83.08333333333333,114.20833333333331,8.645833333333334,2.5,17.5,20.8,9.52375,8.558749999999998,4.577916666666667,27.157083333333333,1.79875,6.0,8.35,1.21,18.59,1.67,22.45,9.0,7.93,33.6,1.93,3
775,2022-10-19,0.0,1011.2833333333334,1098.2499999999998,20.4625,16.954166666666666,81.20833333333333,122.33333333333331,5.9,1.8791666666666664,17.8,24.3,7.053333333333332,8.640416666666667,4.617083333333333,23.0325,1.81875,6.0,8.37,1.56,15.43,1.64,17.52,9.0,8.27,31.83,1.93,7
776,2022-10-20,0.0,1004.9916666666668,885.2571428571429,19.929166666666667,17.058333333333334,83.95833333333333,121.58333333333331,5.195833333333334,1.5416666666666667,17.2,23.5,13.038333333333334,8.6925,6.045416666666667,18.754583333333333,1.887083333333333,6.0,8.46,1.74,6.3,1.69,37.61,8.95,14.08,31.23,2.29,5
777,2022-10-21,0.025,1000.2916666666666,1542.571428571429,21.67083333333333,17.920833333333334,80.95833333333333,209.70833333333331,5.791666666666667,1.6458333333333333,18.0,26.7,13.18,10.9575,8.187916666666666,22.235833333333336,1.9275,6.0,8.53,4.87,0.98,1.71,33.93,27.79,17.32,49.48,2.56,4
778,2022-10-22,0.0249999999999999,1009.0833333333334,1455.1928571428568,19.83333333333333,14.7625,74.5,148.83333333333334,4.45,1.2291666666666667,17.2,23.7,8.560833333333333,8.782499999999999,4.899583333333333,22.60375,1.7566666666666666,6.0,8.47,2.09,11.59,1.64,26.65,9.02,11.16,38.4,2.06,5
779,2022-10-23,0.0,1011.3250000000002,1749.2428571428572,18.92083333333333,14.341666666666669,76.54166666666667,175.41666666666666,4.8875,1.5083333333333335,15.8,23.6,16.74833333333333,9.575,6.509166666666666,17.270416666666666,1.845,6.0,8.72,2.1,0.98,1.6,36.17,17.25,11.88,40.62,2.18,2
780,2022-10-24,0.0,1013.2333333333332,1191.0142857142855,18.8,13.9875,74.875,178.25,4.0625,1.3291666666666666,15.2,22.5,14.952916666666669,15.137916666666667,8.45875,17.46125,1.9120833333333331,6.0,8.68,3.04,0.98,1.69,29.47,73.02,17.57,41.11,2.46,7
781,2022-10-25,0.0,1010.7416666666668,2006.542857142857,20.054166666666664,14.358333333333334,72.125,109.375,5.920833333333333,1.8333333333333333,15.1,25.7,12.217916666666666,8.638333333333334,6.445416666666667,19.59958333333333,1.8433333333333333,6.0,8.31,3.74,0.98,1.73,26.32,8.84,12.94,42.31,2.15,4
782,2022-10-26,0.375,1003.125,1543.9066666666663,23.441666666666663,16.3625,67.91666666666667,121.54166666666669,5.291666666666667,1.5583333333333331,17.3,32.8,22.43583333333333,11.977916666666664,9.669166666666667,27.32041666666667,1.8670833333333332,6.0,8.55,4.71,0.98,1.7,82.21,46.04,16.66,70.13,2.32,6
783,2022-10-27,0.0833333333333333,1002.9083333333332,1975.542857142857,23.204166666666666,15.566666666666668,65.66666666666667,269.4166666666667,7.320833333333333,2.1708333333333334,19.3,27.4,13.1825,17.84125,13.827083333333334,27.93541666666667,1.8158333333333327,6.0,9.0,3.97,10.08,1.61,27.65,79.1,30.54,47.5,2.09,0
784,2022-10-28,0.0,1005.5291666666668,2051.1142857142854,23.054166666666664,12.170833333333334,53.083333333333336,222.25,3.6166666666666663,1.0875,16.8,29.2,27.213750000000005,16.107083333333332,12.25875,28.689166666666665,1.94375,6.0,8.81,5.95,0.98,1.66,49.96,88.94,20.79,67.19,2.52,4
785,2022-10-29,0.0,1001.0916666666668,1624.9142857142854,24.4875,17.15416666666667,65.75,225.5,4.95,1.775,17.9,30.0,33.64416666666667,17.907083333333336,13.251666666666663,26.15041666666666,2.255416666666666,15.98,8.77,7.74,0.98,1.88,88.87,58.74,22.16,52.61,2.9,2
786,2022-10-30,0.0,995.9916666666668,1470.4642857142858,26.916666666666668,17.258333333333336,56.54166666666666,249.79166666666663,6.2625,2.1875,21.4,32.3,17.8775,29.040416666666665,10.14,34.33291666666667,2.1808333333333336,6.0,8.91,4.8,19.4,1.84,36.78,133.6,20.39,46.59,2.62,3
787,2022-10-31,2.2,1007.7374999999998,179.37857142857143,16.091666666666665,14.820833333333333,92.33333333333331,173.70833333333334,8.895833333333334,2.225,12.3,22.6,8.41,8.992083333333333,6.276666666666666,20.64583333333333,1.865833333333333,6.0,8.28,1.01,4.96,1.73,19.22,9.99,16.16,31.36,2.17,5
788,2022-11-01,0.0,1021.1625,1597.8529411764705,13.958333333333334,6.479166666666667,62.29166666666666,193.0,7.354166666666667,2.0083333333333333,10.3,17.9,11.136666666666663,10.49875,7.323333333333333,17.510416666666668,1.8533333333333333,6.0,8.19,1.92,3.75,1.61,31.46,50.81,20.02,32.0,2.6,15
789,2022-11-02,0.0,1024.025,2150.157142857143,15.120833333333332,7.3,62.41666666666666,203.95833333333331,4.2375,1.2708333333333333,10.7,20.5,14.878749999999998,9.317916666666669,7.039166666666667,18.82875,1.8904166666666664,6.0,8.32,2.55,0.98,1.61,38.19,17.93,15.43,45.99,2.48,7
790,2022-11-03,0.0,1021.0916666666668,2156.671428571429,16.170833333333334,7.550000000000001,62.29166666666666,157.95833333333334,3.8708333333333336,1.2333333333333334,9.8,22.5,16.70625,15.079166666666666,9.290833333333332,19.975416666666668,1.9004166666666664,6.0,8.34,3.4,0.98,1.57,33.9,87.92,20.28,47.03,2.59,0
791,2022-11-04,0.0,1018.4458333333332,1475.9214285714286,17.645833333333332,10.954166666666666,67.04166666666667,122.41666666666669,5.266666666666667,1.7124999999999997,14.2,20.5,17.76,9.285416666666665,7.520833333333333,17.141666666666666,1.7958333333333336,6.0,8.47,2.56,0.98,1.59,33.84,11.6,14.82,30.6,2.19,2
792,2022-11-05,0.0083333333333333,1016.525,1691.0071428571428,18.33333333333333,12.5,70.75,112.41666666666669,6.154166666666666,2.1083333333333334,14.7,22.1,18.94625,9.253749999999998,6.604583333333333,17.36375,2.0029166666666667,6.0,8.51,2.02,0.98,1.67,37.63,9.47,16.41,33.08,2.32,4
793,2022-11-06,0.0333333333333333,1017.5625,1558.3785714285714,18.5125,12.791666666666666,70.54166666666667,119.5,7.145833333333333,2.3375,15.0,21.8,12.584166666666668,9.13875,3.8525,18.18458333333333,1.80625,6.0,8.43,1.69,2.18,1.67,28.15,9.42,6.25,28.77,2.31,8
794,2022-11-07,0.4000000000000001,1017.3125,1058.7857142857142,16.879166666666666,13.612500000000002,81.83333333333333,118.75,6.1375,1.7958333333333334,14.7,19.8,11.544166666666667,9.30125,7.19,11.894166666666669,1.85,6.0,8.93,3.58,0.98,1.71,27.44,9.42,13.64,23.29,2.12,3
795,2022-11-08,0.0347826086956521,1014.6739130434784,975.7769230769228,16.565217391304348,13.943478260869565,85.30434782608695,121.34782608695652,4.239130434782608,1.443478260869565,14.3,19.2,10.81125,10.41,9.042916666666668,10.58625,1.992,6.0,9.21,3.11,0.98,1.69,26.58,23.26,21.12,25.16,2.88,6
796,2022-11-09,0.0499999999999999,1011.8624999999998,1131.4214285714286,17.583333333333332,14.15,81.66666666666667,156.45833333333334,4.0125,1.2541666666666669,14.0,21.9,12.129583333333334,9.587083333333334,10.795416666666668,9.8125,2.316666666666667,6.0,9.16,4.43,0.98,1.73,45.6,10.26,20.35,24.18,2.91,6
797,2022-11-10,0.0,1010.0478260869564,1823.7642857142853,19.65652173913044,14.656521739130437,75.17391304347827,114.34782608695652,4.452173913043478,1.443478260869565,14.2,25.4,15.040416666666667,10.23375,7.397083333333332,16.069166666666668,1.8575,6.0,9.07,3.07,0.98,1.58,27.73,20.27,21.03,30.72,2.55,5
798,2022-11-11,0.0,1008.325,1160.5499999999995,20.675,16.429166666666667,77.66666666666667,129.25,5.512499999999999,1.6541666666666668,17.4,25.1,16.190416666666668,14.148333333333332,10.06,22.33875,1.8966666666666665,6.0,9.5,2.75,4.29,1.65,37.38,47.36,16.54,59.97,2.61,8
799,2022-11-12,0.0,1005.8291666666668,1559.357142857143,23.40833333333333,18.09583333333333,74.25,128.54166666666666,4.404166666666667,1.2708333333333333,19.4,29.1,19.402083333333334,9.556666666666668,7.233333333333333,25.83583333333333,1.9470833333333333,6.0,8.82,4.77,2.76,1.79,40.9,14.13,10.97,56.37,2.23,3
800,2022-11-13,0.15,1001.8916666666664,532.5357142857143,22.766666666666666,19.78333333333333,83.625,118.45833333333331,3.929166666666667,1.125,21.2,26.0,22.74,9.104583333333332,6.354583333333333,17.756666666666664,2.015,6.0,8.81,4.57,8.85,1.87,39.0,10.8,8.42,34.91,2.31,5
801,2022-11-14,0.6083333333333334,999.3833333333332,1383.8857142857144,23.1125,18.32916666666667,77.125,224.70833333333331,6.875,1.8958333333333333,20.3,28.1,9.98875,23.9825,12.3825,24.851666666666663,1.9895833333333333,6.0,8.82,4.37,0.98,1.67,36.78,112.6,32.12,47.18,2.52,5
802,2022-11-15,0.0,1005.9043478260872,2157.421428571429,22.77826086956521,12.069565217391306,53.69565217391305,283.1304347826087,8.191304347826087,2.3304347826086955,17.9,27.7,18.106666666666666,102.65208333333334,12.107500000000002,25.881666666666664,1.845,6.0,9.02,3.11,7.95,1.58,41.25,448.3,31.54,42.21,2.64,3
803,2022-11-16,0.0,1011.125,2157.6214285714286,23.39583333333333,11.491666666666664,51.583333333333336,169.375,3.529166666666667,1.0708333333333333,16.7,29.0,22.896666666666665,14.007916666666668,14.222916666666668,19.27833333333333,1.9608333333333332,6.0,8.98,2.66,0.98,1.61,50.92,57.71,28.34,42.1,2.99,5
804,2022-11-17,0.0,1012.3666666666668,2038.792857142857,22.829166666666666,11.329166666666666,50.29166666666666,153.83333333333334,3.85,1.1708333333333334,17.2,28.7,31.24708333333333,10.229166666666666,12.8025,21.800416666666667,1.9016666666666664,6.0,9.11,3.07,0.98,1.56,60.35,14.26,26.47,56.78,2.86,6
805,2022-11-18,0.0,1011.25,2142.4,22.9875,15.433333333333332,65.54166666666667,110.125,5.2375,1.6333333333333335,17.2,29.8,24.36666666666667,13.0875,9.0575,18.96625,1.875416666666667,6.0,9.23,3.96,0.98,1.68,43.72,61.02,30.46,42.18,2.42,5
806,2022-11-19,0.0,1008.65,2125.335714285714,23.8375,15.25,62.0,108.29166666666669,5.545833333333334,1.7208333333333332,18.6,30.6,26.1075,9.974583333333332,6.029583333333334,24.87208333333333,1.865,6.0,9.41,3.38,3.97,1.65,55.96,11.14,9.55,48.14,2.48,3
807,2022-11-20,0.0,1006.2166666666668,2022.7285714285715,24.679166666666664,16.483333333333334,62.5,122.70833333333331,4.795833333333333,1.4791666666666667,19.7,31.3,30.547083333333333,9.76,5.565,24.254583333333333,1.8012499999999998,14.6,9.07,3.32,5.5,1.58,51.15,11.28,8.23,47.32,2.14,4
808,2022-11-21,0.0,1004.568181818182,1105.5785714285714,24.98636363636364,18.58636363636364,69.0909090909091,219.4090909090909,4.427272727272728,1.5909090909090908,21.0,28.8,31.474166666666672,12.117916666666668,12.63375,20.15291666666667,1.88625,20.68,9.06,5.5,0.98,1.63,45.58,20.64,22.53,51.92,2.44,6
809,2022-11-22,0.8583333333333334,1005.4,484.6,21.3,18.89166666666667,87.04166666666667,196.16666666666663,3.9708333333333337,1.0666666666666669,19.4,25.9,23.26,14.45375,10.1225,16.144782608695653,2.189375,6.0,9.43,3.72,3.72,1.67,53.87,108.4,20.96,35.12,3.03,6
810,2022-11-23,0.0,1007.047619047619,1551.392857142857,21.847619047619045,16.73333333333333,74.0952380952381,138.66666666666666,4.080952380952381,1.119047619047619,18.9,24.7,20.268125,10.07375,2.8625000000000003,25.7625,1.7820833333333332,6.0,9.38,0.47,0.98,1.58,96.46,10.68,9.13,49.04,2.43,5
811,2022-11-24,0.0,1008.7083333333334,2123.8076923076924,21.791666666666668,15.466666666666669,69.70833333333333,116.54166666666669,4.5875,1.4333333333333331,17.1,27.0,20.192777777777778,9.72875,2.4600000000000004,28.574583333333333,1.750416666666667,6.0,9.14,0.47,0.98,1.54,96.92,11.02,9.31,53.83,2.16,4
812,2022-11-25,0.0,1012.0375,2211.4357142857143,21.854166666666668,14.4125,65.41666666666667,123.29166666666669,5.025,1.75,16.6,27.4,27.21,9.713333333333331,2.3575,26.23958333333333,1.8746153846153844,6.0,9.21,0.47,3.83,1.72,96.52,10.3,7.55,47.71,2.2,3
813,2022-11-26,0.008695652173913,1013.2347826086956,1656.1571428571426,22.78695652173913,17.821739130434782,74.56521739130434,118.6086956521739,6.71304347826087,2.0478260869565217,18.5,27.4,11.985416666666666,9.6075,1.039583333333333,20.7325,1.7083333333333333,6.0,9.28,0.47,8.76,1.49,25.41,10.29,2.78,34.3,2.06,4
814,2022-11-27,0.0,1012.8291666666664,1959.5733333333333,23.95833333333333,19.04583333333333,75.04166666666667,113.29166666666669,9.975,3.1124999999999994,21.4,27.3,22.250833333333333,9.58875,0.47,21.461250000000003,1.6454166666666663,13.07,9.31,0.47,14.21,1.53,27.92,10.03,0.47,27.52,1.77,4
815,2022-11-28,0.0249999999999999,1009.7833333333334,1606.8533333333332,22.7875,18.166666666666668,76.08333333333333,106.58333333333331,8.666666666666666,2.65,20.3,26.5,16.04625,9.6975,0.854090909090909,19.769583333333333,1.637916666666667,6.0,9.31,0.47,13.25,1.52,26.51,10.37,2.32,31.73,1.86,1
816,2022-11-29,0.0,1004.8416666666668,1735.7799999999995,23.34583333333333,18.654166666666665,75.75,111.95833333333331,8.674999999999999,2.5875,19.8,26.4,17.2625,9.614583333333334,0.9879166666666668,20.67083333333333,1.6229166666666668,6.0,9.33,0.47,13.42,1.52,26.03,10.11,2.26,29.2,1.7,3
817,2022-11-30,0.0,1001.3916666666668,1774.74,24.2625,19.15,74.375,110.29166666666669,7.779166666666666,2.2458333333333336,20.5,28.3,12.20875,9.890416666666669,1.6575,22.25,1.7325,6.0,9.4,0.47,5.56,1.54,25.24,10.44,5.82,34.94,1.93,5
818,2022-12-01,0.0166666666666666,999.7333333333332,1435.4466666666667,25.85,20.53333333333333,74.125,118.54166666666669,6.066666666666667,1.6666666666666667,22.2,30.2,13.31,10.758333333333333,3.66,27.64583333333333,2.0570833333333334,6.0,9.52,0.47,6.58,1.59,40.22,19.11,8.41,58.97,2.59,13
819,2022-12-02,0.0,1002.4416666666666,2120.342857142857,27.09583333333333,20.991666666666667,71.20833333333333,188.29166666666663,4.745833333333334,1.5583333333333331,23.1,32.1,28.504166666666663,13.24875,4.4558333333333335,35.4775,2.08625,6.0,10.27,1.18,0.98,1.74,40.63,27.65,11.85,77.44,2.63,4
820,2022-12-03,0.0916666666666666,1004.7458333333334,1435.5200000000002,25.5375,21.84166666666667,80.95833333333333,157.375,4.625,1.2583333333333335,22.9,28.3,23.11458333333333,10.274166666666666,2.299166666666667,27.31833333333333,1.9279166666666665,6.0,9.96,0.47,10.82,1.77,43.07,10.55,4.55,50.61,2.68,2
821,2022-12-04,0.2272727272727272,1002.9045454545457,907.4857142857144,25.15909090909091,22.154545454545453,84.22727272727273,128.36363636363637,4.4,1.1409090909090909,23.2,27.7,21.99458333333333,10.336666666666666,2.21375,23.212083333333336,2.03375,6.0,10.17,0.47,10.11,1.84,39.08,10.68,6.92,40.59,2.47,4
822,2022-12-05,0.0083333333333333,1005.7708333333334,1273.2266666666667,24.74166666666667,21.120833333333334,81.25,126.75,5.408333333333334,1.5,22.7,28.0,9.85875,10.2175,1.6191666666666666,17.265,1.7220833333333332,6.0,9.93,0.47,5.9,1.51,19.35,10.65,6.44,29.08,2.4,3
823,2022-12-06,0.0,1007.575,1373.5466666666666,24.225000000000005,20.08333333333333,78.54166666666667,125.75,5.658333333333334,1.75,20.4,27.9,6.87375,10.15625,1.5633333333333332,22.52791666666667,1.7720833333333337,6.0,10.03,0.47,6.51,1.53,16.53,10.52,3.88,39.85,1.93,3
824,2022-12-07,0.0,1006.9583333333334,1894.6714285714284,24.599999999999994,18.2625,69.375,123.95833333333331,4.904166666666667,1.6041666666666667,20.8,30.1,8.58375,10.277083333333334,2.8191666666666677,25.06458333333333,1.7904166666666663,6.0,10.02,1.06,9.4,1.68,18.98,10.85,5.83,45.71,2.17,3
825,2022-12-08,0.0,1002.0875,2007.473333333333,25.8375,17.970833333333335,65.25,158.70833333333334,5.333333333333333,1.679166666666667,19.1,34.5,22.685,15.622083333333334,6.042916666666668,41.44500000000001,1.82875,6.0,10.24,1.83,2.21,1.64,46.22,51.43,16.27,131.9,2.1,4
826,2022-12-09,0.0,1002.0521739130436,2096.6666666666665,26.426086956521736,18.991304347826087,67.6086956521739,121.17391304347828,4.71304347826087,1.5782608695652172,20.6,33.4,25.069583333333338,10.305,4.836666666666667,33.40416666666666,1.8958333333333333,6.0,10.05,1.81,5.59,1.63,41.66,11.22,8.38,87.38,2.18,2
827,2022-12-10,0.0,1002.6916666666666,1714.686666666667,26.1,21.120833333333334,75.83333333333333,143.0,4.670833333333333,1.3625,21.1,31.5,33.33409090909091,11.081250000000002,3.72625,36.31958333333333,2.037272727272727,14.61,10.23,0.47,2.27,1.79,64.51,14.95,12.46,97.0,2.44,1
828,2022-12-11,0.0,1003.15,1795.5466666666664,27.10833333333333,21.120833333333334,71.375,133.29166666666666,5.245833333333334,1.6416666666666666,23.5,32.8,19.536666666666665,10.391666666666667,1.51625,35.282916666666665,2.00375,6.0,10.09,0.47,14.08,1.78,32.17,11.18,6.53,64.93,2.3,4
829,2022-12-12,0.7999999999999999,997.3458333333332,1675.9466666666665,25.25,20.67083333333333,78.20833333333333,170.29166666666666,6.029166666666666,1.7708333333333333,18.7,34.3,31.60090909090909,30.065,6.4504166666666665,24.36478260869565,2.0204761904761903,6.0,10.37,1.55,2.72,1.65,51.77,170.5,25.77,73.04,2.43,4
830,2022-12-13,0.1,1004.0416666666666,2024.7733333333333,21.25,14.554166666666664,68.25,199.875,5.2,1.4416666666666664,17.8,24.5,16.079166666666666,10.706250000000002,3.322083333333333,17.30375,1.7108333333333334,6.0,9.79,0.47,2.22,1.5,34.48,13.16,8.25,35.79,2.17,4
831,2022-12-14,0.0,1007.1916666666666,2126.08,22.195833333333336,13.020833333333334,59.75,98.58333333333331,4.366666666666666,1.35,15.9,28.6,17.62,10.18125,3.109583333333333,17.084166666666665,1.9422727272727272,6.0,9.8,0.97,0.98,1.66,45.93,10.66,5.91,32.7,2.19,3
832,2022-12-15,0.0,1004.6708333333336,1824.506666666667,24.15833333333333,16.091666666666665,62.0,181.95833333333331,5.520833333333333,1.7375,18.8,31.0,26.032083333333333,14.839166666666667,3.6945833333333336,32.2025,1.7845833333333332,16.8,9.87,1.25,2.74,1.64,43.16,50.32,11.18,71.17,2.33,5
833,2022-12-16,0.0,1005.5041666666666,1809.9066666666663,22.97083333333333,15.845833333333331,65.375,174.5,7.483333333333333,2.0,20.4,24.4,22.3775,10.16125,1.632083333333333,27.05583333333333,1.6282608695652172,6.0,9.75,0.47,14.4,1.48,49.54,10.57,4.25,37.58,1.74,0
834,2022-12-17,0.0,1006.3833333333332,1856.46,21.475000000000005,13.487500000000002,61.75,116.70833333333331,6.579166666666666,2.004166666666667,16.7,25.5,22.334166666666665,10.085,2.15875,18.852083333333333,1.8833333333333333,6.0,9.82,0.47,0.98,1.71,46.89,10.87,5.94,33.43,2.12,2
835,2022-12-18,0.0,1008.6043478260872,690.2933333333334,21.169565217391305,16.13478260869565,73.08695652173913,109.7391304347826,8.191304347826087,2.347826086956522,19.8,22.9,18.901666666666667,10.1075,0.7120833333333332,20.16375,1.9058333333333333,6.0,9.87,0.47,15.46,1.64,32.48,10.41,2.06,26.11,2.35,4
836,2022-12-19,0.3083333333333333,1010.0625,1320.88,20.27083333333333,17.016666666666666,82.125,105.58333333333331,9.8875,3.016666666666667,18.0,23.5,9.039166666666665,10.056666666666668,0.9008333333333334,18.920416666666668,1.7008333333333334,6.0,9.8,0.47,12.38,1.58,26.07,10.59,3.11,26.13,1.78,3
837,2022-12-20,0.0,1008.9958333333334,1592.2733333333335,22.854166666666668,17.42083333333333,72.41666666666667,115.25,7.975,2.375,19.2,26.6,10.1575,10.176666666666668,1.3829166666666666,22.88625,1.7787499999999998,6.0,9.9,0.47,10.36,1.61,23.65,10.62,3.66,37.93,1.92,6
838,2022-12-21,0.0,1010.0833333333334,1929.02,23.2,16.808333333333334,69.16666666666667,115.08333333333331,7.729166666666667,2.404166666666667,19.2,27.7,11.107083333333334,10.1325,0.9666666666666668,18.339583333333334,1.6529166666666668,6.0,9.95,0.47,7.06,1.53,21.5,10.46,2.9,27.75,1.81,5
839,2022-12-22,0.0,1009.6,1827.1066666666663,23.09166666666667,16.070833333333333,66.5,106.0,7.620833333333334,2.3875,19.2,27.6,16.76833333333333,10.235833333333334,1.6330434782608696,14.719583333333333,1.664583333333333,6.0,9.93,0.47,4.94,1.5,38.38,10.51,5.38,24.07,1.87,5
840,2022-12-23,0.0,1006.9083333333332,2097.94,24.266666666666666,16.304166666666664,63.41666666666666,124.79166666666669,5.4875,1.7166666666666668,19.2,31.1,22.21,12.135,2.6575,18.235416666666666,1.95375,6.0,10.24,0.47,2.33,1.67,44.21,31.89,7.14,38.46,2.33,7
841,2022-12-24,0.0,1005.825,2000.321428571429,25.820833333333336,16.191666666666666,59.41666666666666,179.91666666666666,5.129166666666666,1.6625,19.3,33.5,24.285416666666663,12.435416666666669,2.8229166666666665,22.409166666666664,1.8708333333333336,6.0,10.2,1.18,0.98,1.59,65.91,21.58,5.53,53.05,2.69,1
842,2022-12-25,0.0,1007.1333333333332,1648.4133333333332,24.60833333333333,18.78333333333333,70.58333333333333,150.45833333333334,5.329166666666667,1.5041666666666669,21.1,28.8,30.92958333333333,14.303333333333333,2.5443478260869563,20.2675,1.9291666666666665,6.0,10.24,0.47,0.98,1.62,65.29,78.59,6.51,46.49,2.47,1
843,2022-12-26,0.0,1008.0166666666668,506.9333333333333,22.29583333333333,18.17083333333333,77.875,168.41666666666666,5.65,1.4583333333333333,21.2,23.1,16.667916666666667,10.274583333333334,1.0599999999999998,19.70833333333333,1.615,6.0,10.16,0.47,14.62,1.53,44.65,10.7,3.63,24.86,1.7,5
844,2022-12-27,0.0,1007.2708333333334,1590.6733333333332,22.929166666666664,14.608333333333334,61.0,114.58333333333331,5.066666666666667,1.620833333333333,19.0,27.1,19.07583333333333,10.466666666666669,1.6908333333333332,18.449583333333333,1.6833333333333336,6.0,10.11,0.47,3.5,1.57,30.41,11.41,6.14,31.08,1.83,3
845,2022-12-28,1.1166666666666667,1003.6208333333332,1410.34,21.525,16.833333333333332,77.16666666666667,174.25,5.8375,1.5458333333333334,18.8,26.4,7.566666666666666,10.818333333333332,2.2983333333333333,15.754166666666668,1.7079166666666663,6.0,10.22,0.47,3.82,1.45,30.58,16.48,9.96,28.31,2.3,6
846,2022-12-29,0.0,1006.4083333333332,1894.8866666666668,23.266666666666666,15.1875,62.16666666666666,192.41666666666663,4.904166666666668,1.379166666666667,19.7,27.3,14.925416666666669,10.847916666666668,2.15375,27.03,1.6704166666666669,6.0,10.25,0.47,6.38,1.56,33.3,15.66,6.64,51.18,1.87,3
847,2022-12-30,0.0,1008.6208333333332,2123.96,23.9125,13.583333333333334,55.708333333333336,172.16666666666666,4.358333333333333,1.3833333333333335,17.3,31.7,20.190416666666668,17.703333333333333,4.075,29.6175,1.7704166666666667,6.0,10.27,1.15,0.98,1.61,39.18,80.52,10.19,63.12,2.06,3
848,2022-12-31,0.0,1006.9043478260868,2104.7533333333336,27.41304347826087,17.069565217391304,57.391304347826086,166.43478260869566,4.143478260869564,1.4782608695652173,20.1,35.3,25.686666666666667,11.787916666666666,2.62375,33.27333333333333,1.930416666666667,6.0,10.42,0.47,0.98,1.57,61.21,22.03,5.66,70.98,3.18,4
849,2023-01-01,0.0,1005.375,1932.006666666667,28.14583333333333,18.250000000000004,58.04166666666666,127.5,5.183333333333334,1.525,21.1,35.2,26.760416666666668,10.7825,1.12875,29.01833333333333,1.8641666666666663,3.94,10.4,0.47,8.72,1.66,84.98,12.36,3.0,53.35,2.76,3
850,2023-01-02,0.4166666666666667,1001.0541666666668,1289.2200000000005,27.962499999999995,21.1,67.25,229.375,4.833333333333333,1.525,24.7,32.5,23.057916666666667,16.170416666666668,3.5666666666666664,21.31583333333333,1.87375,9.52,10.38,0.47,9.46,1.69,47.11,41.14,6.32,38.03,2.15,6
851,2023-01-03,0.0083333333333333,1002.1833333333334,1791.93125,25.0625,19.0625,71.0,167.6086956521739,5.569565217391304,1.4739130434782608,21.9,28.4,10.617916666666668,10.660833333333333,0.8379166666666666,25.979166666666668,1.6141666666666663,2.75,10.5,0.47,9.48,1.46,23.14,11.12,3.47,46.0,1.92,9
852,2023-01-04,0.0,1004.9208333333332,1969.0733333333333,24.899999999999995,16.4375,63.833333333333336,128.625,4.425,1.4,20.2,30.8,15.739583333333334,14.711666666666666,2.895,24.171666666666667,1.7575000000000005,6.24,10.51,0.47,3.37,1.52,41.72,57.41,8.81,59.09,2.02,5
853,2023-01-05,0.0,1008.125,2050.093333333333,25.129166666666663,15.708333333333334,60.41666666666666,139.45833333333334,5.4,1.5833333333333333,19.6,31.1,16.85375,10.78125,2.9683333333333333,25.242083333333337,1.72,4.99,10.56,0.47,0.98,1.6,43.53,11.49,7.42,56.13,1.94,1
854,2023-01-06,0.0,1012.5208333333334,2080.1933333333336,24.275,16.650000000000002,64.54166666666667,108.58333333333331,7.129166666666666,2.158333333333333,19.8,28.7,23.517083333333336,10.658333333333331,2.9200000000000004,20.95625,1.7220833333333332,8.79,10.42,0.47,3.9,1.59,44.43,10.77,11.14,36.32,2.03,2
855,2023-01-07,0.0,1015.2583333333332,1707.16,23.8625,16.516666666666666,65.0,116.375,7.204166666666666,2.275,19.2,27.8,25.63958333333333,10.744583333333331,1.99875,14.521666666666668,1.8116666666666668,10.4,10.52,0.47,0.98,1.7,41.78,11.0,6.53,24.33,1.95,3
856,2023-01-08,0.0,1013.4625,1850.32,24.03333333333333,16.995833333333334,66.33333333333333,109.41666666666669,6.8500000000000005,2.1333333333333333,20.1,28.0,18.0875,10.784583333333336,1.966521739130435,13.832916666666668,2.0370833333333334,4.83,10.53,0.47,3.6,1.74,30.97,11.6,8.57,23.99,2.21,2
857,2023-01-09,0.0,1009.5043478260868,1630.6133333333337,24.269565217391307,17.469565217391306,67.69565217391305,130.65217391304347,6.330434782608696,1.965217391304348,19.9,29.2,16.951666666666668,11.465416666666664,3.686666666666666,18.304166666666664,1.71125,5.12,10.55,1.06,4.87,1.61,37.43,13.8,7.87,37.92,2.15,5
858,2023-01-10,0.0249999999999999,1006.9500000000002,1155.3133333333333,24.591666666666665,18.4625,70.375,147.54166666666666,4.433333333333334,1.3791666666666664,20.2,29.8,21.40125,11.87375,12.46,20.42708333333333,1.8358333333333332,10.61,11.13,4.58,0.98,1.65,41.45,13.87,25.8,61.48,2.16,4
859,2023-01-11,0.0083333333333333,1005.125,2085.233333333333,25.725,17.0625,63.708333333333336,204.375,3.8416666666666655,1.2208333333333332,19.5,34.0,23.91208333333333,15.089583333333335,14.422083333333331,27.85291666666667,1.8975,3.21,11.01,2.25,0.98,1.52,48.64,44.6,26.9,65.81,2.46,3
860,2023-01-12,0.0,1001.45,1949.486666666667,28.318181818181817,17.740909090909092,55.09090909090909,178.5,4.945454545454546,1.55,21.6,35.5,36.994166666666665,20.75166666666667,18.594583333333333,37.25,1.950833333333333,14.82,11.32,0.47,1.97,1.48,69.61,95.36,56.89,68.79,2.43,5
